"title", price, sold, url
"FIVE DANCEWEAR DANCE LEO ADULT PA FITS GIRL SIZE 12", $38.00, Sold, https://www.ebay.com/itm/FIVE-DANCEWEAR-DANCE-LEO-ADULT-PA-FITS-GIRL-SIZE-12/223982823344?hash=item34266aa7b0:g:A~gAAOSwVcpenJOq
"FIVE DANCEWEAR DANCE LEO ADULT PA FITS GIRL SIZE 12", $38.00, Sold, https://www.ebay.com/itm/FIVE-DANCEWEAR-DANCE-LEO-ADULT-PA-FITS-GIRL-SIZE-12/223982804198?hash=item34266a5ce6:g:tf4AAOSwvbZenI74
"Five Dancewear Child Leotard - Youth Large - Black - Excellent Condition 2019", $34.99, Sold, https://www.ebay.com/itm/Five-Dancewear-Child-Leotard-Youth-Large-Black-Excellent-Condition-2019/193373794238?hash=item2d05f9efbe:g:0UkAAOSwyIleZBqg
"Five Dancewear PA London Leotard", $32.00, Sold, https://www.ebay.com/itm/Five-Dancewear-PA-London-Leotard/283852114777?hash=item4216e78b59:g:ZYoAAOSweLZem2Jb
"Five Dancewear Starlet Luxe Leotard SA", $41.50, Sold, https://www.ebay.com/itm/Five-Dancewear-Starlet-Luxe-Leotard-SA/283852104036?hash=item4216e76164:g:CiIAAOSwat9em18j
"Five Dancewear Premier Leotard Size PA NWT", $60.00, Sold, https://www.ebay.com/itm/Five-Dancewear-Premier-Leotard-Size-PA-NWT/184256286604?hash=item2ae687cf8c:g:lzgAAOSwq2hemNHB
"Five Dancewear Amore Leotard with Lace", $34.00, Sold, https://www.ebay.com/itm/Five-Dancewear-Amore-Leotard-with-Lace/283849876454?hash=item4216c563e6:g:-gMAAOSw6rFemLPd
"FIVE DANCEWEAR DANCE LEO YOUTH XL", $39.00, Sold, https://www.ebay.com/itm/FIVE-DANCEWEAR-DANCE-LEO-YOUTH-XL/223976143640?hash=item342604bb18:g:dYUAAOSw8hpd6SYz
"Five Dancewear "Walk This Way" Leggings - Gray - Youth XL", $18.50, Sold, https://www.ebay.com/itm/Five-Dancewear-Walk-This-Way-Leggings-Gray-Youth-XL/362967411025?hash=item54828b2951:g:TC4AAOSwfhtekLH2
"Five Dancewear Child Leotard - Youth Large - Velvet Maroon - Excellent 2019", $34.99, Sold, https://www.ebay.com/itm/Five-Dancewear-Child-Leotard-Youth-Large-Velvet-Maroon-Excellent-2019/193373796757?hash=item2d05f9f995:g:O60AAOSw4GdeZBug
"Five Dancewear Womens PA Black Leotard", $20.50, Sold, https://www.ebay.com/itm/Five-Dancewear-Womens-PA-Black-Leotard/184238550803?hash=item2ae5792f13:g:jCoAAOSwZYdeh5-H
"Girls Dance Leotard, Five Dancewear", $40.00, Sold, https://www.ebay.com/itm/Girls-Dance-Leotard-Five-Dancewear/133372019461?hash=item1f0d978305:g:DRYAAOSwk~pefXrI
"Adult Small Five dancewear New", $42.00, Sold, https://www.ebay.com/itm/Adult-Small-Five-dancewear-New/233543076381?hash=item3660408a1d:g:lnsAAOSwO5BegQWU
"five dancewear leotard girls bright blue w/mesh sz YL EEUC", $41.00, Sold, https://www.ebay.com/itm/five-dancewear-leotard-girls-bright-blue-w-mesh-sz-YL-EEUC/193397565425?hash=item2d0764a7f1:g:DagAAOSwnFlefMp8
"NWOT Five Dancewear Dance Ballet Leotard / Red-Black Adult PA Dance", $34.00, Sold, https://www.ebay.com/itm/NWOT-Five-Dancewear-Dance-Ballet-Leotard-Red-Black-Adult-PA-Dance/124128080481?hash=item1ce69c3261:g:WL0AAOSws-9eeVuf
"five dancewear High Waisted Dance Outfit", $25.00, Sold, https://www.ebay.com/itm/five-dancewear-High-Waisted-Dance-Outfit/143561742839?hash=item216cf259f7:g:F4AAAOSw0LteduGO
"EUC five dancewear leotard small adult", $35.00, Sold, https://www.ebay.com/itm/EUC-five-dancewear-leotard-small-adult/202929597993?hash=item2f3f8bee29:g:eYkAAOSwfD1eZt41
