"title", price, sold, url
"Size 24 waist", $12.99, Available, https://thredup.com/product/women-cotton-pacsun-green-jeans/70587160
"Size 23 waist", $13.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeans/69301583
"Size 26 waist", $10.99, Available, https://thredup.com/product/women-cotton-pacsun-maroon-jeggings/69201052
"Size 26 waist", $12.99, Available, https://thredup.com/product/women-cotton-pacsun-green-jeggings/69175368
"Size 27 waist", $13.99, Available, https://thredup.com/product/women-cotton-pacsun-brown-khakis/68859781
"Size 24 waist", $13.99, Available, https://thredup.com/product/women-pacsun-black-jeans/68370158
"Size 25 waist", $10.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeggings/68241347
"Size 27 waist", $10.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeans/68353469
"Scarf", $5.99, Available, https://thredup.com/product/women-acrylic-pacsun-tan-scarf/68184494
"Size 26 waist", $10.99, Available, https://thredup.com/product/women-cotton-pacsun-green-jeans/68053858
"Size 23 waist", $11.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/67999573
"Size Med", $12.99, Available, https://thredup.com/product/women-pacsun-gray-34-sleeve-t-shirt/67850422
"Size 23 waist", $14.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/67842977
"Size 25 waist", $13.99, Available, https://thredup.com/product/women-cotton-pacsun-green-jeans/67562172
"Size 23 waist", $13.99, Available, https://thredup.com/product/women-pacsun-black-jeans/67237450
"Size 23 waist", $11.99, Available, https://thredup.com/product/women-cotton-pacsun-green-jeggings/66611527
"Size 29 waist", $16.99, Available, https://thredup.com/product/women-pacsun-gray-casual-pants/66493944
"Size 26 waist", $13.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/66337927
"Size Lg", $16.99, Available, https://thredup.com/product/women-cotton-pacsun-grey-pullover-sweater/66274571
"Size 27 waist", $12.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/65624116
"Size 25 waist", $10.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/65162714
"Size 23 waist", $10.99, Available, https://thredup.com/product/women-cotton-pacsun-pink-jeans/63423166
"Size 27 waist", $11.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeans/63142821
"Size 25 waist", $22.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/74955652
"Size 28 waist", $9.99, Available, https://thredup.com/product/women-cotton-pacsun-brown-khakis/60930122
"Size 24 waist", $9.99, Available, https://thredup.com/product/women-cotton-pacsun-pink-jeggings/60769386
"Size 23 waist", $9.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeans/58591173
"Size 23 waist", $17.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/61072646
"Size 28 waist", $9.99, Available, https://thredup.com/product/women-cotton-pacsun-green-jeggings/57625196
