"title", price, sold, url
"Reformation Rhine High & Skinny Jeans", $35.00, Available, https://www.ebay.com/itm/Reformation-Rhine-High-Skinny-Jeans/264762567089?hash=item3da51429b1:g:fscAAOSw3V1e5MmK
"Reformation Women Black Casual Dress 12", $137.99, Available, https://www.ebay.com/itm/Reformation-Women-Black-Casual-Dress-12/293612143591?hash=item445ca5c3e7:g:nRsAAOSwdHle5MbO
"ASO Taylor Swift! REFORMATION Dolci Dress in Vienna Floral Striped Midi Sz 4 NWT", $299.99, Available, https://www.ebay.com/itm/ASO-Taylor-Swift-REFORMATION-Dolci-Dress-in-Vienna-Floral-Striped-Midi-Sz-4-NWT/264762534591?hash=item3da513aabf:g:d4cAAOSw56Re5LUb
"Reformation Cherry Midi Dress Sz 2", $200.00, Available, https://www.ebay.com/itm/Reformation-Cherry-Midi-Dress-Sz-2/164243357393?hash=item263daabed1:g:OW8AAOSwFdRe0kBS
"Reformation Crimini Midi Slit Strap Dress Gracie Size 6 NWT", $149.99, Available, https://www.ebay.com/itm/Reformation-Crimini-Midi-Slit-Strap-Dress-Gracie-Size-6-NWT/353105708400?hash=item5236bd8570:g:SuAAAOSwzYVe5Hvr
"Reformation diletta dress tencel xs fig ribbed", $79.00, Available, https://www.ebay.com/itm/Reformation-diletta-dress-tencel-xs-fig-ribbed/283912791435?hash=item421a85658b:g:J10AAOSwJlRe5HyT
"BNWOT Reformation Jaz Dress Maxi XS 0 Snake Print", $171.01, Available, https://www.ebay.com/itm/BNWOT-Reformation-Jaz-Dress-Maxi-XS-0-Snake-Print/224043846674?hash=item342a0dcc12:g:pF8AAOSwQ0Fc4dj3
"New REFORMATION XL Size 12 RYDER RIBBED MINI DRESS Stretchy Button Front B21", $79.99, Available, https://www.ebay.com/itm/New-REFORMATION-XL-Size-12-RYDER-RIBBED-MINI-DRESS-Stretchy-Button-Front-B21/283912743415?hash=item421a84a9f7:g:haoAAOSwbgxe5Dxs
"Reformation Shaun Animal Leopard Print Wrap Mini Dress Sz XS EUC", $58.99, Available, https://www.ebay.com/itm/Reformation-Shaun-Animal-Leopard-Print-Wrap-Mini-Dress-Sz-XS-EUC/324196920291?hash=item4b7ba46be3:g:nkUAAOSwDlZe5GXe
"New Reformation XL Ella Stretch Sleeveless Thong Bodysuit Cannes Stripe L23", $47.99, Available, https://www.ebay.com/itm/New-Reformation-XL-Ella-Stretch-Sleeveless-Thong-Bodysuit-Cannes-Stripe-L23/283912734411?hash=item421a8486cb:g:LLsAAOSwniBe5F11
"Reformation Linen Lace Odette Top In Lilac NWT $149 MEDIUM", $70.00, Available, https://www.ebay.com/itm/Reformation-Linen-Lace-Odette-Top-In-Lilac-NWT-149-MEDIUM/233617897343?hash=item3664b6377f:g:Ce8AAOSwCi5e5GZV
"Reformation NEW Black White Womens Size XS Graphic Crewneck StretchTop $38 593", $11.99, Available, https://www.ebay.com/itm/Reformation-NEW-Black-White-Womens-Size-XS-Graphic-Crewneck-StretchTop-38-593/153970042266?hash=item23d954659a:g:QdAAAOSwB4Je1ueY
"Reformation Women's Dress Black Size 6 Sheath Floral Side-Slit $218- #808", $55.99, Available, https://www.ebay.com/itm/Reformation-Womens-Dress-Black-Size-6-Sheath-Floral-Side-Slit-218-808/313114576004?epid=6030264247&hash=item48e7154484:g:Y~0AAOSw3Ppe5Fov
"Reformation XS Heather Long Sleeve Cheeky Bodysuit White Snap On Stretch NWT", $65.00, Available, https://www.ebay.com/itm/Reformation-XS-Heather-Long-Sleeve-Cheeky-Bodysuit-White-Snap-On-Stretch-NWT/164242997142?hash=item263da53f96:g:LUkAAOSw~~Re5FVD
"Reformation Roza Silk Cami Mini Dress Ivory Size Medium NWT", $150.00, Available, https://www.ebay.com/itm/Reformation-Roza-Silk-Cami-Mini-Dress-Ivory-Size-Medium-NWT/324196864063?hash=item4b7ba3903f:g:EuQAAOSw4wVerPAn
