"title", price, sold, size, url
"Capezio Black Leotard Size Small", $14, Available, Small, https://poshmark.com/listing/Capezio-Black-Leotard-Size-Small-5eee2e439207862bd9d1b2a0
"Capezio toddler child black leotard ballet", $8, Available, Toddler, https://poshmark.com/listing/Capezio-toddler-child-black-leotard-ballet-5eee2934d737fd179e579985
"Capezio tumble shorts.", $6, Available, SG, https://poshmark.com/listing/Capezio-tumble-shorts-5eee2415e13164e386d10888
"Capezio pink shirt sleeve Leo", $10, Available, Intermediate, https://poshmark.com/listing/Capezio-pink-shirt-sleeve-Leo-5eee23b23cda88bed551cdd7
"🌟 FUTURE STAR - CAPEZIO BIKETARD 🌟", $11, Available, XS (4-5), https://poshmark.com/listing/FUTURE-STAR-CAPEZIO-BIKETARD-5eee0cc2c693bd859d6537ab
"Capezio jazz dance shoes size 6.5 big girl", $22, Available, 6.5G, https://poshmark.com/listing/Capezio-jazz-dance-shoes-size-65-big-girl-5eee0e11463d4f5f59ca6d3e
"💥VINTAGE💥 RICH BROWN CAPEZIO HANDLEBAG", $30, Available, OS, https://poshmark.com/listing/VINTAGE-RICH-BROWN-CAPEZIO-HANDLEBAG-5eed9dbc8da5c95065685d85
"Vintage Capezio Cross Body Brown Leather Purse", $70, Available, OS, https://poshmark.com/listing/Vintage-Capezio-Cross-Body-Brown-Leather-Purse-5eed7b873cda880c894f5686
"black dance shoes (Jazz)", $8, Available, 7, https://poshmark.com/listing/black-dance-shoes-Jazz-5eed677f691412c249605358
"Capeizo strappy back bodysuit leotard", $9, Available, M, https://poshmark.com/listing/Capeizo-strappy-back-bodysuit-leotard-5eed66b243895f5c66bb1771
"Apple red capeizo bodysuit leotard", $9, Available, M, https://poshmark.com/listing/Apple-red-capeizo-bodysuit-leotard-5eed666dff8304468942bb9c
"Royal blue leotard bodysuit capeizo", $9, Available, M, https://poshmark.com/listing/Royal-blue-leotard-bodysuit-capeizo-5eed661e2a1eff7fb918fdb5
"Maroon nwot bodysuit leotard capeizo", $9, Available, M, https://poshmark.com/listing/Maroon-nwot-bodysuit-leotard-capeizo-5eed65bb06d59c0c2f6b9dcd
"Black small nwot bodysuit leotard", $9, Available, S, https://poshmark.com/listing/Black-small-nwot-bodysuit-leotard-5eed64f906d59c4f896b988d
"XL blue halter ABT nwt leotard bodysuit", $10, Available, XL, https://poshmark.com/listing/XL-blue-halter-ABT-nwt-leotard-bodysuit-5eed638a81a36c699f0c6b6d
"Capezio Bunheads Gel Knee Pads", $25, Available, Small/Medium, https://poshmark.com/listing/Capezio-Bunheads-Gel-Knee-Pads-5eed625a163df422a3a4d554
"Lavender girls ballet tank leotard", $14, Available, M, https://poshmark.com/listing/Lavender-girls-ballet-tank-leotard-5eed5e5de13164ce0dcd865c
"Capezio ABT Camisole Cross Back Leotard", $12, Available, Small, https://poshmark.com/listing/Capezio-ABT-Camisole-Cross-Back-Leotard-5eed58334fd23a28c63e7099
"Capezio Beige, Nude Leotard / Bodysuit", $15, Available, S, https://poshmark.com/listing/Capezio-Beige-Nude-Leotard-Bodysuit-5eed595b6e28464a993a0685
"Capezio twist open back flare sleeve dance top", $30, Available, S, https://poshmark.com/listing/Capezio-twist-open-back-flare-sleeve-dance-top-5eec1ea8074d24210d2e0b13
"Capezio Dance Shoes", $25, Available, 2BB, https://poshmark.com/listing/Capezio-Dance-Shoes-5eed46da60fded26335b973c
"CAPEZIO LUXO BRAZIL LEOTARD BRAND NEW", $75, Available, XS, https://poshmark.com/listing/CAPEZIO-LUXO-BRAZIL-LEOTARD-BRAND-NEW-5eed3b619ad84433acbb8d41
"Capezio leotard", $10, Available, Medium, https://poshmark.com/listing/Capezio-leotard-5eed365609d76070003d42be
"2 pink leotards", $15, Available, Small, https://poshmark.com/listing/2-pink-leotards-5eed30d3074d2461b6aa5fb8
"NWT Capezio Footed Tight- Size L/XL", $10, Available, L/XL, https://poshmark.com/listing/NWT-Capezio-Footed-Tight-Size-LXL-5eed268a4fd23a4f813d0c11
"Vintage capezio boots", $45, Available, 7, https://poshmark.com/listing/Vintage-capezio-boots-5eed1d06163df4eb84a2dc5d
"Lot of light blue ballet leotards for dance", $10, Available, Intermediate, https://poshmark.com/listing/Lot-of-light-blue-ballet-leotards-for-dance-5eed1c14ae766fceea9281d3
"BOGO Black short dance booty shorts", $9, Available, M, https://poshmark.com/listing/BOGO-Black-short-dance-booty-shorts-5eecfeb54fd23af4343bc6b2
"Capezio black dance top", $8, Available, Child medium, https://poshmark.com/listing/Capezio-black-dance-top-5eecfee6c936af72d031de26
"Capezio Girls Ballet Shoes", $15, Available, 9G, https://poshmark.com/listing/Capezio-Girls-Ballet-Shoes-5eeceaa643895f40e005ece2
"Girls Tap Shoes", $15, Available, 9G, https://poshmark.com/listing/Girls-Tap-Shoes-5eece9f5cb692cdae80d98a9
"Capezio judge pants", $12, Available, Adult small, https://poshmark.com/listing/Capezio-judge-pants-5eecd4a2ff83041952cb2f90
"Capezio black tights", $10, Available, , https://poshmark.com/listing/Capezio-black-tights-5eecd1cb67bd9136a5009fe7
"Capezio Tiffany’s 9N", $45, Available, 9N, https://poshmark.com/listing/Capezio-Tiffanys-9N-5eecd0c57ec30c41387e4ce2
"Capezio Aria Pointe Shoe 9N Two pairs available!", $40, Available, , https://poshmark.com/listing/Capezio-Aria-Pointe-Shoe-9N-Two-pairs-available-5eeccfa106d59cfb9101ab78
